movieId,title,genres,imdbId,tmdbId,imageLink
605,One Fine Day (1996),Drama|Romance,117247,7300.0,https://image.tmdb.org/t/p/w500/Ao6OFtTH93p0yZ4vFNjHz5QgPrB.jpg
606,Candyman: Farewell to the Flesh (1995),Fantasy|Horror,112625,10824.0,https://image.tmdb.org/t/p/w500/2scgM9dFaHEppWb3tS99gCAh8KX.jpg
608,Fargo (1996),Comedy|Crime|Drama|Thriller,116282,275.0,https://image.tmdb.org/t/p/w500/rt7cpEr1uP6RTZykBFhBTcRaKvG.jpg
609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,116552,25059.0,https://image.tmdb.org/t/p/w500/kfYawa9SF9MQ3ae0TXAfhDLFGv7.jpg
610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,82509,11827.0,https://image.tmdb.org/t/p/w500/atUtWrDlLzT1yeVK2EoYtvbS963.jpg
611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,116514,8766.0,https://image.tmdb.org/t/p/w500/tCQsVackQil2fl5TzOYrCAI6All.jpg
612,"Pallbearer, The (1996)",Comedy,117283,23570.0,https://image.tmdb.org/t/p/w500/d0Z5nZAZltUeZauVfBWApt8lKTN.jpg
613,Jane Eyre (1996),Drama|Romance,116684,47333.0,https://image.tmdb.org/t/p/w500/2vyt97wy8dEJYILoDoiPwTzLnzK.jpg
615,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama,70506,51242.0,https://image.tmdb.org/t/p/w500/24D3e6xBPEvqlFoq4tSMVqVQ3TO.jpg
616,"Aristocats, The (1970)",Animation|Children,65421,10112.0,https://image.tmdb.org/t/p/w500/g6eNiFFakVOpEZvx8sL6IfFsrJE.jpg
617,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama,113083,4307.0,https://image.tmdb.org/t/p/w500/iYBuLANAg6YYSNT3SfgmmpzhQCE.jpg
618,Two Much (1995),Comedy|Romance,118001,46029.0,https://image.tmdb.org/t/p/w500/65WB70Jhi3G2c5C41PyL5pl9L9p.jpg
619,Ed (1996),Comedy,116165,32308.0,https://image.tmdb.org/t/p/w500/oSNX3zyTpRMN0ExtOobt7eaJfPD.jpg
626,"Thin Line Between Love and Hate, A (1996)",Comedy,117891,28121.0,https://image.tmdb.org/t/p/w500/wo9AGi5LlFXZUj8MDPq3eKCUMpd.jpg
627,"Last Supper, The (1995)",Drama|Thriller,113613,12520.0,https://image.tmdb.org/t/p/w500/oIgPiiM0qD1mCo1SYG3Sd0vmKTa.jpg
628,Primal Fear (1996),Crime|Drama|Mystery|Thriller,117381,1592.0,https://image.tmdb.org/t/p/w500/qJf2TzE8nRTFbFMPJNW6c8mI0KU.jpg
631,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance,115509,19042.0,https://image.tmdb.org/t/p/w500/kNmIJILOW9qF2F1Z0qOXkadaS50.jpg
632,Land and Freedom (Tierra y libertad) (1995),Drama|War,114671,38884.0,https://image.tmdb.org/t/p/w500/u5QRqW0vFYMHFzeQJ4oFgJtu5Xp.jpg
633,Denise Calls Up (1995),Comedy,112844,47449.0,https://image.tmdb.org/t/p/w500/ab8iYcRfEAFwzcrkYP8tJBISX1E.jpg
634,Theodore Rex (1995),Comedy,114658,36259.0,https://image.tmdb.org/t/p/w500/fUUbOE91SK4GCpiyftEY5USjCh1.jpg
635,"Family Thing, A (1996)",Comedy|Drama,116275,41852.0,https://image.tmdb.org/t/p/w500/v6BAse5R1jaTgxXNKMpdphVFZTh.jpg
636,Frisk (1995),Drama,113122,40926.0,https://image.tmdb.org/t/p/w500/2BsmfL2wr4sAjrsBFePewmslnXO.jpg
637,Sgt. Bilko (1996),Comedy,117608,9099.0,https://image.tmdb.org/t/p/w500/q4zmVdQq35ZBj8uyxsU2RCPOQxo.jpg
638,Jack and Sarah (1995),Romance,113448,2021.0,https://image.tmdb.org/t/p/w500/yWMj1KMfnixB35qa2IZKniHF4sn.jpg
639,Girl 6 (1996),Comedy|Drama,116414,61752.0,https://image.tmdb.org/t/p/w500/un5YpVy7fxb7PxlRlQqLusVM2SM.jpg
640,Diabolique (1996),Drama|Thriller,116095,10988.0,https://image.tmdb.org/t/p/w500/zSW4A35r7Vpz0ainYJGb2QVwCh0.jpg
645,Nelly & Monsieur Arnaud (1995),Drama,113947,12652.0,https://image.tmdb.org/t/p/w500/87kKTPi9r7YIVrlo9Z42NwTXBVi.jpg
647,Courage Under Fire (1996),Action|Crime|Drama|War,115956,10684.0,https://image.tmdb.org/t/p/w500/vDJurMJkrx049AiXa3DJx5Zx7a4.jpg
648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,117060,954.0,https://image.tmdb.org/t/p/w500/l5uxY5m5OInWpcExIpKG6AR3rgL.jpg
649,Cold Fever (Á köldum klaka) (1995),Comedy|Drama,109028,68445.0,https://image.tmdb.org/t/p/w500/hFqI4uEViGZWPzebAm0gFs63Ewp.jpg
650,Moll Flanders (1996),Drama,117071,18989.0,https://image.tmdb.org/t/p/w500/lHVpzsvjLU7qSCB8UWFqIAavSRu.jpg
653,Dragonheart (1996),Action|Adventure|Fantasy,116136,8840.0,https://image.tmdb.org/t/p/w500/5ciO16x4LQ7uhy854YHvQuQvHU9.jpg
656,Eddie (1996),Comedy,116168,11107.0,https://image.tmdb.org/t/p/w500/1pb3lvOd5dQrByeJwyCHCKrFeva.jpg
661,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,116683,10539.0,https://image.tmdb.org/t/p/w500/nl2oB6EbD1fHFuP2TLUHDtqs7Ux.jpg
662,Fear (1996),Thriller,116287,10543.0,https://image.tmdb.org/t/p/w500/mUVTKyDGKgpSF41PEsrrXDzBhSo.jpg
663,Kids in the Hall: Brain Candy (1996),Comedy,116768,18414.0,https://image.tmdb.org/t/p/w500/j7LYkIa2KC98ZqZmFIjEmtvlv87.jpg
665,Underground (1995),Comedy|Drama|War,114787,11902.0,https://image.tmdb.org/t/p/w500/h8N6y13t4VusrDdH5PzTkwvBvgN.jpg
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action,112536,25087.0,https://image.tmdb.org/t/p/w500/xVfSGAbOK4FucTwkYrXJjeBFqv4.jpg
668,Song of the Little Road (Pather Panchali) (1955),Drama,48473,5801.0,https://image.tmdb.org/t/p/w500/2pZR9zmUzsblDLE5ndBe57ScqIi.jpg
670,"World of Apu, The (Apur Sansar) (1959)",Drama,52572,896.0,https://image.tmdb.org/t/p/w500/6Tz1Q69o2n3Zwb0ZffzPL0nFt2T.jpg
671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,117128,3065.0,https://image.tmdb.org/t/p/w500/tlakU3uwNiUgd7aOlb2RoAsGTnY.jpg
673,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,117705,2300.0,https://image.tmdb.org/t/p/w500/4RN5El3Pj2W4gpwgiAGLVfSJv2g.jpg
674,Barbarella (1968),Adventure|Comedy|Sci-Fi,62711,8069.0,https://image.tmdb.org/t/p/w500/kfaRSR3geV3I65icyHWBBEsE9u.jpg
678,Some Folks Call It a Sling Blade (1993),Drama|Thriller,108181,27768.0,https://image.tmdb.org/t/p/w500/fRK5Mro9hBpwIlm0d0K6dC0vC0n.jpg
679,"Run of the Country, The (1995)",Drama,114307,221917.0,https://image.tmdb.org/t/p/w500/ArlhiYSVjDeJKSl1qfCNdQH3DMW.jpg
680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller,58898,8072.0,https://image.tmdb.org/t/p/w500/fFJP3D5fJDFxN7ChqSye1DZ0fTL.jpg
685,It's My Party (1996),Drama,113443,33245.0,https://image.tmdb.org/t/p/w500/ltrjg99gc3bA3P5E6WaIbGMxWHS.jpg
688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,114048,27281.0,https://image.tmdb.org/t/p/w500/nfHqQ48aJyxDALQZxTXuN7d2QuX.jpg
691,Mrs. Winterbourne (1996),Comedy|Romance,117104,40001.0,https://image.tmdb.org/t/p/w500/2JlRKnF6qQdCRKRWgXcgPUHMPGv.jpg
692,Solo (1996),Action|Sci-Fi|Thriller,117688,29621.0,https://image.tmdb.org/t/p/w500/hmlQkosTapaJfcjQwFzlKslloZt.jpg
694,"Substitute, The (1996)",Action|Crime|Drama,117774,20762.0,https://image.tmdb.org/t/p/w500/jlhe2SKWqW3F7BEQl3sOkgXLtkW.jpg
695,True Crime (1996),Mystery|Thriller,114736,37144.0,https://image.tmdb.org/t/p/w500/nPYe83tWVSwVFRyWa6f5aaE7bbu.jpg
697,Feeling Minnesota (1996),Drama|Romance,116289,12656.0,https://image.tmdb.org/t/p/w500/fCJ5eUZw6mGS53spQxGUu7rzFm1.jpg
698,Delta of Venus (1995),Drama,109593,38867.0,https://image.tmdb.org/t/p/w500/j43W5XkXR7u7uVAvfniEXiQ3Bpv.jpg
700,Angus (1995),Comedy,112368,25969.0,https://image.tmdb.org/t/p/w500/x1Py4TB8Y0Wx9IZ62derpSDqwjd.jpg
703,Boys (1996),Drama,115742,43634.0,https://image.tmdb.org/t/p/w500/kxpLUlvqptToQbLZJbQ7YO4MUAe.jpg
704,"Quest, The (1996)",Action|Adventure,117420,9103.0,https://image.tmdb.org/t/p/w500/xMDo0ewl6XMZei44UNGMfho6eBq.jpg
706,Sunset Park (1996),Drama,117784,29649.0,https://image.tmdb.org/t/p/w500/rkt8cYfOV6vcqlDbut7jak9qaPh.jpg
707,Mulholland Falls (1996),Crime|Drama|Thriller,117107,10990.0,https://image.tmdb.org/t/p/w500/tT5rYDXloX5ZxISr8HdlRC9TBcP.jpg
708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,117979,8866.0,https://image.tmdb.org/t/p/w500/5V10mg1rAbwWYNF6IjnEYokIR8f.jpg
709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical,95776,12233.0,https://image.tmdb.org/t/p/w500/x8XqdiZ0Oxu5iXF9SiFub9Lae8J.jpg
710,Celtic Pride (1996),Comedy,115851,23449.0,https://image.tmdb.org/t/p/w500/5P3p9I2ADnTbBdIAl4ZUeUXGuIi.jpg
711,Flipper (1996),Adventure|Children,116322,36355.0,https://image.tmdb.org/t/p/w500/kbsePEyGVpbf3R3vn7yLVnB2lTO.jpg
714,Dead Man (1995),Drama|Mystery|Western,112817,922.0,https://image.tmdb.org/t/p/w500/dOvHDs2jlMYL1dMfbFabEwyBNWg.jpg
715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance,113362,11876.0,https://image.tmdb.org/t/p/w500/tsmwnxi8hGXQTNVqBRCAVsfeGON.jpg
718,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi,108500,11687.0,https://image.tmdb.org/t/p/w500/iBsuPhz0pwWgtOhe4ysqFjwNk3t.jpg
719,Multiplicity (1996),Comedy,117108,9304.0,https://image.tmdb.org/t/p/w500/pvbpsWdvSChCiBa86hNnZVj0pNE.jpg
720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,118114,503475.0,https://image.tmdb.org/t/p/w500/tWkYclnnChwoMMBFECsEjd5hb77.jpg
722,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary,113270,73183.0,https://image.tmdb.org/t/p/w500/1iHw2fqWftJDtIGgos2aiOR8anm.jpg
724,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller,115963,9100.0,https://image.tmdb.org/t/p/w500/8bW2RdRkloYtEPhbQZN4wcdmJP4.jpg
725,"Great White Hype, The (1996)",Comedy,116448,20759.0,https://image.tmdb.org/t/p/w500/yEPiu0mC4NqMHOoFLsC6CxQW34d.jpg
726,Last Dance (1996),Drama,116827,46063.0,https://image.tmdb.org/t/p/w500/hsMe9TYfPs1VfpZs9xVLZBVGcES.jpg
728,Cold Comfort Farm (1995),Comedy,112701,32513.0,https://image.tmdb.org/t/p/w500/fkPm7MQhn3YqcRDM9qFDKNHiw7D.jpg
731,Heaven's Prisoners (1996),Crime|Thriller,116508,36915.0,https://image.tmdb.org/t/p/w500/yUWVNHA3dVc1CmxNIcXZWqbqWc8.jpg
733,"Rock, The (1996)",Action|Adventure|Thriller,117500,9802.0,https://image.tmdb.org/t/p/w500/j5mxLNWjUlXUUk8weFBtnF4afIR.jpg
735,Cemetery Man (Dellamorte Dellamore) (1994),Horror,109592,21588.0,https://image.tmdb.org/t/p/w500/cI5AV3jCuxmoQp0N7Z16SI2b7Xk.jpg
736,Twister (1996),Action|Adventure|Romance|Thriller,117998,664.0,https://image.tmdb.org/t/p/w500/fZ0Y2qSDKQJolrQhIDpTwx3GlYB.jpg
737,Barb Wire (1996),Action|Sci-Fi,115624,11867.0,https://image.tmdb.org/t/p/w500/jW5TLptY7PL1Mllq1g1uMjwXLXT.jpg
741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi,113568,9323.0,https://image.tmdb.org/t/p/w500/9gC88zYUBARRSThcG93MvW14sqx.jpg
742,Thinner (1996),Horror|Thriller,117894,10280.0,https://image.tmdb.org/t/p/w500/3GR7uE3zMwERu2CgwdgTbAufFzU.jpg
743,Spy Hard (1996),Comedy,117723,10535.0,https://image.tmdb.org/t/p/w500/yoegp9XEG4YCbJJKR0wvm0BGYpG.jpg
745,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy,112691,532.0,https://image.tmdb.org/t/p/w500/qdIR27trLyrlJ5nmkbcG3Bomah6.jpg
747,"Stupids, The (1996)",Comedy,117768,16299.0,https://image.tmdb.org/t/p/w500/uR0EPkE66y2DU21NOZAu6xtfpQL.jpg
748,"Arrival, The (1996)",Action|Sci-Fi|Thriller,115571,10547.0,https://image.tmdb.org/t/p/w500/7ARbqk8SqABU8QqANvpJCpMQ5nj.jpg
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,57012,935.0,https://image.tmdb.org/t/p/w500/7SixLzxcqezkZEYU8pcHZgbkmjp.jpg
757,Ashes of Time (Dung che sai duk) (1994),Drama,109688,40751.0,https://image.tmdb.org/t/p/w500/1I5EksYqL87d1dxvpci1YX95CS6.jpg
759,Maya Lin: A Strong Clear Vision (1994),Documentary,110480,85778.0,https://image.tmdb.org/t/p/w500/fqYvHdWNV84yF7zPV3ENHOZ2Jow.jpg
760,Stalingrad (1993),Drama|War,108211,11101.0,https://image.tmdb.org/t/p/w500/rB78VDAOK94KJWp9ofgE3GSQEor.jpg
761,"Phantom, The (1996)",Action|Adventure,117331,9826.0,https://image.tmdb.org/t/p/w500/8k8RSMkmGR9Lp6FbKtithM3KIQb.jpg
762,Striptease (1996),Comedy|Crime,117765,9879.0,https://image.tmdb.org/t/p/w500/edkpT3vgjEjVrF461AbIwZgkvC7.jpg
764,Heavy (1995),Drama|Romance,113280,22621.0,https://image.tmdb.org/t/p/w500/xo2KsY7hOHDqpgYlDStL56zmgaq.jpg
765,Jack (1996),Comedy|Drama,116669,7095.0,https://image.tmdb.org/t/p/w500/9ZklgGqTljzg9VxzumbVOC1UKAs.jpg
766,I Shot Andy Warhol (1996),Drama,116594,26890.0,https://image.tmdb.org/t/p/w500/eF4iTAjunicLQyc6AdF7JNwSBOC.jpg
773,Touki Bouki (1973),Drama,70820,77771.0,https://image.tmdb.org/t/p/w500/kcBYKHyg9GcQqa6DWq0AuQDhtPI.jpg
775,Spirits of the Dead (1968),Horror|Mystery,63715,41225.0,https://image.tmdb.org/t/p/w500/9HmCwfPG7URPSXSrmEAFN65VoWE.jpg
778,Trainspotting (1996),Comedy|Crime|Drama,117951,627.0,https://image.tmdb.org/t/p/w500/yKmmT0q35R4AfW9Rbq2IPVAPwk3.jpg
779,'Til There Was You (1997),Drama|Romance,118523,32872.0,https://image.tmdb.org/t/p/w500/ndbW89bKquf5gMXgncY2fCkrIa.jpg
780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,116629,602.0,https://image.tmdb.org/t/p/w500/p0BPQGSPoSa8Ml0DAf2mB2kCU0R.jpg
781,Stealing Beauty (1996),Drama,117737,14553.0,https://image.tmdb.org/t/p/w500/5ugxnyVmBK952bwOcE4M0szNimx.jpg
782,"Fan, The (1996)",Drama|Thriller,116277,9566.0,https://image.tmdb.org/t/p/w500/lu7CjP8YES5dJMCFg5O9o9jCkjl.jpg
783,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance,116583,10545.0,https://image.tmdb.org/t/p/w500/dNhZjiQ5jblNwhxrrXDt3ai9KXC.jpg
784,"Cable Guy, The (1996)",Comedy|Thriller,115798,9894.0,https://image.tmdb.org/t/p/w500/iLmtIWy64uIkxLyi0A0vyzFfn5f.jpg
785,Kingpin (1996),Comedy,116778,11543.0,https://image.tmdb.org/t/p/w500/axNjHHylLwT5oOahajqHtIEYZ10.jpg
786,Eraser (1996),Action|Drama|Thriller,116213,9268.0,https://image.tmdb.org/t/p/w500/1FUV5ZmEkbxvqwQW0az4tFFOSmo.jpg
788,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,117218,9327.0,https://image.tmdb.org/t/p/w500/fMtb5aZoLRNbMnCkatFsTmPRfl5.jpg
